VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal
77709;SO25053;18/04/2025;01/05/2025;25/04/2025;1;23514 - 74734635;IN;Chloe; Bell;Rachel Valdez;Lambayeque;Yape o Plin;
77710;SO90016;30/06/2025;11/07/2025;05/07/2025;3;16193 - 20675554618;IN;Victor;Rubio;Amy Alberts;Ica;Debito/Credito;
77711;SO38802;21/06/2025;01/07/2025;27/06/2025;1;19681 - 61470499;IN;Morgan;King;Linda Mitchell;Piura;Debito/Credito;
77712;SO40946;20/07/2025;29/07/2025;24/07/2025;1;19579 - 44619498;IN;Dawn;Zheng;Garrett Vargas;Arequipa;Yape o Plin;
77713;SO44135;08/01/2025;19/01/2025;13/01/2025;1;13116 - 64775155;IN;Tyrone;Diaz;Amy Alberts;La Libertad;Yape o Plin;
77714;SO41740;30/07/2025;10/08/2025;03/08/2025;3;12634 - 80774632;IN;Derrick;Ruiz;Rachel Valdez;Ica;Yape o Plin;
77715;SO35417;24/11/2025;01/12/2025;27/11/2025;5;14787 - 28221392;IN;Tabitha;Smith;Tsvi Reiter;Lambayeque;Yape o Plin;
77716;SO80148;18/06/2025;29/06/2025;24/06/2025;1;19989 - 2789676;IN;Ethan;Thompson;Amy Alberts;Junín;Debito/Credito;
77717;SO96779;10/11/2025;19/11/2025;13/11/2025;1;25760 - 17496081;IN;Natalie;Alexander;David Campbell;Piura;Yape o Plin;
77718;SO78032;11/07/2025;20/07/2025;14/07/2025;3;27235 - 12742710;IN;Robert;Li;Michael Blythe;Lambayeque;Yape o Plin;
77719;SO74898;06/06/2025;15/06/2025;09/06/2025;3;15451 - 16258674;IN;Linda;Munoz;Ranjit Varkey Chudukatil;Cajamarca;Yape o Plin;
77720;SO41629;01/08/2025;07/08/2025;04/08/2025;3;11420 - 82926864;IN;Jordan;Turner;Shu Ito;Piura;Yape o Plin;
77721;SO13580;23/04/2025;06/05/2025;30/04/2025;3;12537 - 10717780426;IN;Terrence;Luo;Lynn Tsoflias;Áncash;Debito/Credito;
77722;SO37435;07/06/2025;15/06/2025;12/06/2025;3;16299 - 53855209;IN;Alison;Tang;Garrett Vargas;Lima;Debito/Credito;
77723;SO17995;17/06/2025;29/06/2025;24/06/2025;4;12807 - 15279905;IN;Nina;Kumar;Michael Blythe;Cusco;Debito/Credito;
77724;SO28909;02/07/2025;13/07/2025;06/07/2025;5;22004 - 89580452;IN;Meghan;Ortega;David Campbell;Lambayeque;Yape o Plin;
77725;SO31069;24/02/2025;08/03/2025;03/03/2025;4;21290 - 70198442;IN;Angel;Torres;Tete Mensa-Annan;Áncash;Debito/Credito;
77726;SO36133;25/06/2025;04/07/2025;01/07/2025;5;17524 - 65006931;IN;Lucas;Washington;Jae Pak;La Libertad;Debito/Credito;
77727;SO91939;01/07/2025;11/07/2025;06/07/2025;5;18486 - 10618775528;IN;Kari;Torres;Jae Pak;La Libertad;Debito/Credito;
77728;SO39080;13/09/2025;23/09/2025;17/09/2025;4;17999 - 52875858;IN;Byron;Romero;Garrett Vargas;Cajamarca;Yape o Plin;
77729;SO91742;27/02/2025;07/03/2025;02/03/2025;1;29780 - 26732334;SC;Frances;Giglio;Ranjit Varkey Chudukatil;Lambayeque;Yape o Plin;
77730;SO47448;26/07/2025;09/08/2025;02/08/2025;3;19954 - 20868569872;IN;Jose;Carlson;Tsvi Reiter;Arequipa;Yape o Plin;
77731;SO35619;27/09/2025;09/10/2025;04/10/2025;4;19935 - 36971390;IN;Clinton;Navarro;Ranjit Varkey Chudukatil;Arequipa;Yape o Plin;
77732;SO93884;10/01/2025;21/01/2025;14/01/2025;2;27308 - 10411329352;IN;Marie;Rana;Ranjit Varkey Chudukatil;Arequipa;Yape o Plin;
77733;SO16235;11/11/2025;22/11/2025;16/11/2025;3;16849 - 30106031;IN;Jonathan;Collins;Ranjit Varkey Chudukatil;Áncash;Yape o Plin;
77734;SO21096;01/08/2025;13/08/2025;06/08/2025;3;29342 - 64101843;IN;Cassie;Anand;Amy Alberts;Lambayeque;Yape o Plin;
77735;SO13199;13/06/2025;21/06/2025;16/06/2025;5;12592 - 86240779;IN;Amy;Li;Syed Abbas;Cusco;Yape o Plin;
77736;SO29320;19/09/2025;02/10/2025;25/09/2025;2;18597 - 69237568;IN;Isabel;Perry;Ranjit Varkey Chudukatil;Áncash;Yape o Plin;
77737;SO11907;30/12/2025;10/01/2026;06/01/2026;5;16017 - 40624014;IN;Jeremy;Ramirez;Jillian Carson;Junín;Yape o Plin;
77738;SO81194;03/05/2025;16/05/2025;10/05/2025;3;28555 - 68946264;IN;Monique;Serrano;Stephen Jiang;Junín;Debito/Credito;
77739;SO13798;17/10/2025;30/10/2025;24/10/2025;5;19740 - 13474069;IN;Connie;Liang;Pamela Ansman-Wolfe;Arequipa;Debito/Credito;
77740;SO41964;13/02/2025;20/02/2025;17/02/2025;4;25611 - 77292259;IN;Deanna;Rodriguez;Shu Ito;La Libertad;Debito/Credito;
77741;SO24100;21/06/2025;29/06/2025;25/06/2025;5;20789 - 45772077;IN;Miguel;Williams;Garrett Vargas;Lambayeque;Debito/Credito;
77742;SO33329;13/05/2025;20/05/2025;17/05/2025;5;29750 - 32714219;SC;Rhoda;Finley;Jillian Carson;Cajamarca;Debito/Credito;
77743;SO89558;26/07/2025;07/08/2025;31/07/2025;1;23549 - 74431427;IN;George;Sai;Amy Alberts;Lima;Debito/Credito;
77744;SO86428;16/07/2025;27/07/2025;20/07/2025;5;23974 - 6097489;IN;Susan;Huang;Shu Ito;Lambayeque;Yape o Plin;
77745;SO17476;28/07/2025;05/08/2025;01/08/2025;2;24301 - 5594169;IN;Tasha;Rai;Garrett Vargas;Ica;Yape o Plin;
77746;SO81710;28/09/2025;08/10/2025;02/10/2025;4;15597 - 11207009;IN;Terry;Raji;Syed Abbas;Lima;Debito/Credito;
77747;SO78814;18/01/2025;26/01/2025;22/01/2025;4;22678 - 85132842;IN;Sydney;Lee;Rachel Valdez;Lambayeque;Debito/Credito;
77748;SO29659;18/10/2025;27/10/2025;21/10/2025;3;26991 - 10620525167;IN;Rodney;Ortega;Pamela Ansman-Wolfe;Lima;Debito/Credito;
77749;SO40910;28/01/2025;08/02/2025;02/02/2025;2;28405 - 95342623;IN;Erick;Malhotra;Tete Mensa-Annan;La Libertad;Yape o Plin;
77750;SO79342;24/01/2025;05/02/2025;30/01/2025;1;29817 - 46568458;SC;Doris;Hartwig;David Campbell;Cajamarca;Debito/Credito;
77751;SO29965;17/05/2025;23/05/2025;20/05/2025;4;27290 - 37647580;IN;Marcus;Evans;Linda Mitchell;La Libertad;Debito/Credito;
77752;SO85491;05/03/2025;16/03/2025;11/03/2025;5;18809 - 19545416;IN;Jason;King;Michael Blythe;Cajamarca;Debito/Credito;
77753;SO38111;08/12/2025;18/12/2025;15/12/2025;5;13091 - 12953862;IN;Deanna;Martin;José Saraiva;Áncash;Yape o Plin;
77754;SO77718;20/04/2025;26/04/2025;23/04/2025;2;17887 - 72692448;IN;Joel;Madan;Jillian Carson;Piura;Debito/Credito;
77755;SO84906;19/06/2025;30/06/2025;26/06/2025;2;22367 - 98986719;IN;Jasmine;Griffin;Tsvi Reiter;La Libertad;Debito/Credito;
77756;SO76575;23/02/2025;04/03/2025;01/03/2025;2;22832 - 47870573;IN;Martin;Gonzalez;Stephen Jiang;Cajamarca;Yape o Plin;
77757;SO26168;14/12/2025;20/12/2025;17/12/2025;1;23977 - 10122986;IN;Gail;Butler;Shu Ito;Junín;Debito/Credito;
77758;SO22210;23/04/2025;06/05/2025;29/04/2025;1;26356 - 63135916;IN;Timothy;Howard;Rachel Valdez;Áncash;Yape o Plin;
77759;SO30396;24/02/2025;07/03/2025;03/03/2025;2;30107 - 91167421;SC;Margaret;Vanderkamp;Syed Abbas;La Libertad;Yape o Plin;
77760;SO74826;23/06/2025;07/07/2025;30/06/2025;3;19253 - 62647555;IN;Gabrielle;Ross;Amy Alberts;Lima;Debito/Credito;
77761;SO13658;09/07/2025;19/07/2025;15/07/2025;5;22397 - 58039848;IN;Marie;Patel;Syed Abbas;Cajamarca;Debito/Credito;
77762;SO34183;22/10/2025;28/10/2025;25/10/2025;2;23894 - 20960620846;IN;Bryan;Ramirez;Tete Mensa-Annan;Ica;Debito/Credito;
77763;SO39031;13/12/2025;23/12/2025;20/12/2025;1;14904 - 82513860;IN;Spencer;Powell;Garrett Vargas;La Libertad;Yape o Plin;
77764;SO17520;09/02/2025;22/02/2025;16/02/2025;4;22972 - 10952440532;IN;Bailey;James;Tsvi Reiter;Lima;Yape o Plin;
77765;SO13779;02/04/2025;13/04/2025;07/04/2025;3;11640 - 20710306752;IN;Chloe;Wilson;Linda Mitchell;Arequipa;Yape o Plin;
77766;SO10374;16/02/2025;28/02/2025;21/02/2025;5;16299 - 53855209;IN;Alison;Tang;Amy Alberts;Lima;Yape o Plin;
77767;SO76423;21/09/2025;04/10/2025;27/09/2025;3;23964 - 79838082;IN;Arturo;Nara;Jillian Carson;Cusco;Debito/Credito;
77768;SO90187;26/10/2025;05/11/2025;01/11/2025;5;18053 - 76009912;IN;Stefanie;Smith;Garrett Vargas;Lima;Debito/Credito;
77769;SO83559;08/09/2025;19/09/2025;12/09/2025;5;25462 - 25342440;IN;Angel;Gray;José Saraiva;Cusco;Debito/Credito;
77770;SO75180;05/01/2025;17/01/2025;11/01/2025;5;29212 - 7488419;IN;Jocelyn;Gonzales;Shu Ito;Arequipa;Yape o Plin;
77771;SO80677;20/06/2025;30/06/2025;24/06/2025;5;20390 - 80277403;IN;Ross;Ramos;José Saraiva;Áncash;Debito/Credito;
77772;SO20184;31/05/2025;06/06/2025;03/06/2025;2;22818 - 41287409;IN;Janet;Ruiz;Tete Mensa-Annan;Ica;Debito/Credito;
77773;SO24064;02/07/2025;13/07/2025;08/07/2025;4;12128 - 74607191;IN;Kristy;Munoz;Syed Abbas;Ica;Debito/Credito;
77774;SO22327;11/02/2025;20/02/2025;16/02/2025;1;22120 - 10351550305;IN;Jennifer;Perry;Shu Ito;Piura;Debito/Credito;
77775;SO21827;07/07/2025;16/07/2025;13/07/2025;2;15345 - 20803120984;IN;Ashley;Perry;Pamela Ansman-Wolfe;Ica;Yape o Plin;
77776;SO85439;21/09/2025;03/10/2025;26/09/2025;5;14822 - 10322452182;IN;Jessica;Martin;Rachel Valdez;La Libertad;Yape o Plin;
77777;SO86115;15/05/2025;26/05/2025;20/05/2025;1;12568 - 10989843024;IN;Stacey;Ye;José Saraiva;Piura;Debito/Credito;
77778;SO40569;23/08/2025;04/09/2025;29/08/2025;5;11071 - 10883526179;IN;Linda;Serrano;Jae Pak;La Libertad;Debito/Credito;
77779;SO38685;17/12/2025;25/12/2025;22/12/2025;5;28202 - 45444042;IN;Maria;King;Garrett Vargas;Junín;Yape o Plin;
77780;SO10635;02/05/2025;11/05/2025;07/05/2025;1;14815 - 16523977;IN;Isabella;Gonzales;José Saraiva;Piura;Debito/Credito;
77781;SO26732;25/12/2025;03/01/2026;29/12/2025;3;15765 - 87605061;IN;Gilbert;Deng;Ranjit Varkey Chudukatil;Áncash;Yape o Plin;
77782;SO35093;26/04/2025;05/05/2025;01/05/2025;5;12883 - 22777497;IN;Stephanie;Bailey;Tsvi Reiter;Áncash;Debito/Credito;
77783;SO18993;16/05/2025;24/05/2025;19/05/2025;1;27977 - 68891917;IN;Jerome;Alonso;Lynn Tsoflias;Áncash;Debito/Credito;
77784;SO87685;09/08/2025;16/08/2025;13/08/2025;3;16155 - 20468674559;IN;Joan;Jenkins;Tete Mensa-Annan;Arequipa;Yape o Plin;
77785;SO85405;25/05/2025;07/06/2025;01/06/2025;1;14558 - 52674835;IN;Marcel;Truempy;Amy Alberts;Cajamarca;Yape o Plin;
77786;SO77339;13/06/2025;24/06/2025;19/06/2025;1;25338 - 54605596;IN;Jason;Perez;Amy Alberts;Junín;Debito/Credito;
77787;SO75456;26/06/2025;06/07/2025;01/07/2025;3;24679 - 2975756;IN;Wyatt;Hernandez;Michael Blythe;Junín;Yape o Plin;
77788;SO75822;27/07/2025;07/08/2025;31/07/2025;2;14857 - 10217106049;IN;Diane;Serrano;Amy Alberts;Lambayeque;Debito/Credito;
77789;SO87769;05/01/2025;15/01/2025;10/01/2025;2;18877 - 20057889429;IN;Evan;Hall;Jae Pak;Lima;Debito/Credito;
77790;SO92731;03/11/2025;15/11/2025;09/11/2025;5;24720 - 92421473;IN;Deanna;Alvarez;Ranjit Varkey Chudukatil;Áncash;Yape o Plin;
77791;SO27619;09/11/2025;19/11/2025;16/11/2025;3;23886 - 68206990;IN;Sean;Stewart;David Campbell;Lima;Debito/Credito;
77792;SO80160;20/09/2025;30/09/2025;24/09/2025;3;22348 - 41661175;IN;Zoe;Torres;Ranjit Varkey Chudukatil;Junín;Yape o Plin;
77793;SO13507;23/12/2025;04/01/2026;30/12/2025;4;20558 - 10452316974;IN;Brianna;Stewart;David Campbell;Cusco;Yape o Plin;
77794;SO85887;27/01/2025;03/02/2025;30/01/2025;1;13264 - 40092885;IN;Melanie;Sanchez;Jillian Carson;Junín;Debito/Credito;
77795;SO91842;21/11/2025;01/12/2025;25/11/2025;4;13850 - 42875550;IN;Anthony;Thompson;Tete Mensa-Annan;Lima;Debito/Credito;
77796;SO29495;23/04/2025;03/05/2025;27/04/2025;4;28571 - 20793947867;IN;Anna;Torres;Ranjit Varkey Chudukatil;Junín;Yape o Plin;
77797;SO88607;20/01/2025;02/02/2025;27/01/2025;5;18930 - 40299222;IN;Katelyn;Richardson;Michael Blythe;Piura;Yape o Plin;
77798;SO42675;06/06/2025;18/06/2025;12/06/2025;5;13195 - 34743699;IN;Aaron;Perry;Amy Alberts;Áncash;Yape o Plin;
77799;SO39796;30/09/2025;11/10/2025;04/10/2025;4;13820 - 77375914;IN;Danny;Alvarez;Rachel Valdez;La Libertad;Yape o Plin;
77800;SO95741;17/03/2025;31/03/2025;24/03/2025;3;21985 - 20295612;IN;Eddie;Torres;Michael Blythe;Junín;Debito/Credito;
77801;SO85431;27/01/2025;07/02/2025;02/02/2025;1;19046 - 36170888;IN;Shawna;Raje;Ranjit Varkey Chudukatil;Lima;Yape o Plin;
77802;SO98981;12/01/2025;24/01/2025;17/01/2025;2;19999 - 14678011;IN;Danielle;Brooks;Pamela Ansman-Wolfe;Piura;Yape o Plin;
77803;SO34063;16/10/2025;27/10/2025;21/10/2025;3;16890 - 73632206;IN;Timothy;Reed;Michael Blythe;Cusco;Debito/Credito;
77804;SO26990;23/12/2025;05/01/2026;30/12/2025;4;27324 - 20373813318;IN;Candice;Xu;Tete Mensa-Annan;Junín;Debito/Credito;
77805;SO22513;04/03/2025;15/03/2025;10/03/2025;4;21142 - 57582753;IN;Mason;Brooks;Stephen Jiang;Áncash;Yape o Plin;
77806;SO34087;20/11/2025;28/11/2025;25/11/2025;4;21898 - 57362080;IN;Devon;Raji;Syed Abbas;Lambayeque;Yape o Plin;
77807;SO33232;27/03/2025;08/04/2025;02/04/2025;5;25141 - 72190469;IN;Walter;Gutierrez;Tsvi Reiter;Lima;Yape o Plin;
77808;SO43194;25/01/2025;05/02/2025;01/02/2025;3;24961 - 20992243279;IN;Alexandra;Bennett;Linda Mitchell;Cusco;Debito/Credito;
77809;SO46879;29/12/2025;08/01/2026;01/01/2026;4;29171 - 17907450;IN;Jay;Alvarez;Rachel Valdez;Ica;Debito/Credito;
77810;SO39079;21/02/2025;03/03/2025;27/02/2025;5;27311 - 20919233429;IN;Jenna;Adams;Rachel Valdez;Cusco;Debito/Credito;
77811;SO32773;06/04/2025;14/04/2025;11/04/2025;5;16578 - 40177351;IN;Stefanie;Weber;Garrett Vargas;Lambayeque;Debito/Credito;
77812;SO91699;23/10/2025;06/11/2025;30/10/2025;2;20657 - 51389030;IN;Blake;Russell;Jillian Carson;Áncash;Debito/Credito;
77813;SO30681;29/01/2025;09/02/2025;02/02/2025;5;16819 - 15898024;IN;Dalton;Cox;Lynn Tsoflias;Áncash;Debito/Credito;
77814;SO46115;21/07/2025;01/08/2025;26/07/2025;2;26661 - 56843302;IN;Dawn;Zhu;José Saraiva;Lima;Debito/Credito;
77815;SO77492;09/12/2025;20/12/2025;16/12/2025;1;27338 - 10512996539;IN;Virginia;Lopez;Garrett Vargas;Áncash;Yape o Plin;
77816;SO23869;28/02/2025;09/03/2025;04/03/2025;3;23393 - 10657761662;IN;Jennifer;Anderson;Jae Pak;Lambayeque;Debito/Credito;
77817;SO36957;17/06/2025;29/06/2025;23/06/2025;4;20545 - 10160043181;IN;Vanessa;Butler;Lynn Tsoflias;Cajamarca;Yape o Plin;
77818;SO88890;04/12/2025;11/12/2025;07/12/2025;1;12792 - 35066587;IN;Blake;White;Shu Ito;Ica;Yape o Plin;
77819;SO36790;20/04/2025;28/04/2025;23/04/2025;5;22847 - 10922628262;IN;Jaclyn;Chen;Rachel Valdez;Arequipa;Yape o Plin;
77820;SO30048;31/07/2025;10/08/2025;05/08/2025;4;13793 - 78185224;IN;Jason;Gonzales;Jae Pak;La Libertad;Debito/Credito;
77821;SO85836;04/10/2025;17/10/2025;11/10/2025;2;25439 - 90055822;IN;Janelle;Arthur;Shu Ito;Cusco;Yape o Plin;
77822;SO40819;05/01/2025;17/01/2025;10/01/2025;4;18267 - 2508412;IN;Brad;Jai;Pamela Ansman-Wolfe;Piura;Yape o Plin;
77823;SO98073;14/01/2025;24/01/2025;17/01/2025;1;21145 - 76536173;IN;Mindy;Lal;Michael Blythe;Junín;Yape o Plin;
77824;SO99147;30/03/2025;09/04/2025;05/04/2025;3;13105 - 38218024;IN;Whitney;Kovár;David Campbell;Áncash;Yape o Plin;
77825;SO11988;08/12/2025;18/12/2025;13/12/2025;3;19926 - 10500888755;IN;Alexandria;Diaz;Tete Mensa-Annan;Lima;Debito/Credito;
77826;SO16649;03/02/2025;10/02/2025;06/02/2025;3;21256 - 10017103906;IN;Meghan;Torres;Garrett Vargas;Arequipa;Yape o Plin;
77827;SO33453;02/09/2025;13/09/2025;06/09/2025;5;11093 - 81767211;IN;Aimee;He;Garrett Vargas;Arequipa;Yape o Plin;
77828;SO30259;28/03/2025;07/04/2025;03/04/2025;4;28506 - 10877336005;IN;Ruth;Schmidt;Shu Ito;Ica;Yape o Plin;
77829;SO36016;04/06/2025;13/06/2025;08/06/2025;2;23574 - 92686385;IN;Ebony;Hernandez;Tete Mensa-Annan;Arequipa;Yape o Plin;
77830;SO40020;22/07/2025;29/07/2025;25/07/2025;3;28462 - 24437699;IN;Kendra;Serrano;Stephen Jiang;Áncash;Yape o Plin;
77831;SO36521;03/09/2025;11/09/2025;08/09/2025;4;13050 - 95463110;IN;Dennis;Zeng;Syed Abbas;La Libertad;Yape o Plin;
77832;SO44218;09/12/2025;19/12/2025;16/12/2025;5;28592 - 83165468;IN;Alyssa;Johnson;Ranjit Varkey Chudukatil;Lima;Debito/Credito;
77833;SO99880;18/07/2025;26/07/2025;21/07/2025;3;17233 - 88235816;IN;Michele;Raman;Syed Abbas;Junín;Debito/Credito;
77834;SO33841;11/06/2025;24/06/2025;18/06/2025;4;19651 - 43015430;IN;Jarrod;Perez;Pamela Ansman-Wolfe;Ica;Yape o Plin;
77835;SO32891;28/01/2025;07/02/2025;04/02/2025;5;29015 - 67467923;IN;Trinity;Murphy;Ranjit Varkey Chudukatil;Junín;Yape o Plin;
77836;SO17789;03/06/2025;12/06/2025;06/06/2025;1;14983 - 10167193379;IN;Juan;Sanz;David Campbell;Cajamarca;Debito/Credito;
77837;SO84006;27/09/2025;07/10/2025;04/10/2025;1;21224 - 10962529463;IN;Jamie;Alan;Syed Abbas;Áncash;Debito/Credito;
77838;SO16762;28/10/2025;09/11/2025;02/11/2025;5;29393 - 10666104628;IN;Sheena;Rai;Jae Pak;Áncash;Debito/Credito;
77839;SO74821;03/09/2025;13/09/2025;08/09/2025;5;11182 - 49301735;IN;Stephanie;Torres;David Campbell;Junín;Debito/Credito;
77840;SO92262;02/01/2025;08/01/2025;05/01/2025;4;19904 - 49108175;IN;Jasmine;Gray;Amy Alberts;Piura;Yape o Plin;
77841;SO46696;17/03/2025;26/03/2025;20/03/2025;5;20638 - 10220666207;IN;Thomas;Collins;José Saraiva;Ica;Debito/Credito;
77842;SO15744;19/05/2025;29/05/2025;25/05/2025;4;11578 - 48953481;IN;Trisha;Huang;Jillian Carson;Cajamarca;Debito/Credito;
77843;SO35772;14/06/2025;23/06/2025;19/06/2025;1;24937 - 28148577;IN;Jordan;Evans;Garrett Vargas;Lima;Yape o Plin;
77844;SO77601;12/11/2025;20/11/2025;16/11/2025;3;23636 - 48824637;IN;Rachael;Gonzalez;José Saraiva;Lima;Debito/Credito;
77845;SO20770;31/10/2025;09/11/2025;04/11/2025;5;15414 - 20297583044;IN;Isaac;Richardson;Garrett Vargas;Lambayeque;Debito/Credito;
77846;SO21179;24/05/2025;07/06/2025;31/05/2025;1;21932 - 24925109;IN;Leonard;Kumar;Tsvi Reiter;Lima;Yape o Plin;
77847;SO16056;25/05/2025;05/06/2025;30/05/2025;2;16810 - 10632758666;IN;Michael;Rodriguez;Jillian Carson;Arequipa;Yape o Plin;
77848;SO40702;12/08/2025;21/08/2025;16/08/2025;5;28500 - 10968518182;IN;Jermaine;Gonzalez;Linda Mitchell;Junín;Debito/Credito;
77849;SO81779;01/08/2025;09/08/2025;06/08/2025;3;26476 - 10441107472;IN;Jordan;Jai;Michael Blythe;La Libertad;Debito/Credito;
77850;SO84047;05/10/2025;14/10/2025;08/10/2025;2;25152 - 2984795;IN;Maria;Sanders;Stephen Jiang;Arequipa;Debito/Credito;
77851;SO92299;28/12/2025;10/01/2026;04/01/2026;5;28445 - 85639281;IN;Shaun;She;Linda Mitchell;Piura;Yape o Plin;
77852;SO15777;18/05/2025;28/05/2025;25/05/2025;4;18071 - 20726394238;IN;Katelyn;Campbell;Tete Mensa-Annan;Áncash;Debito/Credito;
77853;SO20207;28/04/2025;05/05/2025;02/05/2025;2;25314 - 13893912;IN;Charles;Bell;Syed Abbas;Junín;Yape o Plin;
77854;SO29988;21/10/2025;01/11/2025;27/10/2025;4;16160 - 43892470;IN;Erika;Hernandez;Tete Mensa-Annan;La Libertad;Yape o Plin;
77855;SO21438;21/10/2025;30/10/2025;26/10/2025;2;22549 - 93642111;IN;Isabel;Russell;Garrett Vargas;Junín;Debito/Credito;
77856;SO29441;05/11/2025;11/11/2025;08/11/2025;1;28666 - 26407401;IN;Kelvin;Zhu;David Campbell;Ica;Debito/Credito;
77857;SO76789;17/11/2025;27/11/2025;22/11/2025;2;21678 - 20277406407;IN;Alvin;Tang;Shu Ito;Arequipa;Yape o Plin;
77858;SO11352;14/03/2025;27/03/2025;20/03/2025;2;14254 - 20475386258;IN;Tabitha;Gill;José Saraiva;Lima;Debito/Credito;
77859;SO17753;26/05/2025;05/06/2025;29/05/2025;2;24443 - 69067442;IN;Edgar;Suri;Jillian Carson;Lambayeque;Yape o Plin;
77860;SO24006;02/01/2025;11/01/2025;07/01/2025;3;19161 - 49759732;IN;Jeremiah;Hughes;Ranjit Varkey Chudukatil;Ica;Debito/Credito;
77861;SO43302;09/01/2025;20/01/2025;16/01/2025;4;28967 - 89163500;IN;Jessica;Morris;David Campbell;Cusco;Debito/Credito;
77862;SO49071;07/02/2025;20/02/2025;13/02/2025;2;24744 - 75404969;IN;Brendan;Yuan;Ranjit Varkey Chudukatil;Áncash;Yape o Plin;
77863;SO18181;23/12/2025;03/01/2026;30/12/2025;2;29933 - 97437719;SC;Cecilia;Laursen;Shu Ito;La Libertad;Yape o Plin;
77864;SO18583;12/08/2025;18/08/2025;15/08/2025;5;13873 - 9771199;IN;Russell;Jai;Tsvi Reiter;Ica;Yape o Plin;
77865;SO29290;21/07/2025;31/07/2025;28/07/2025;4;18354 - 42018285;IN;Alvin;Nara;Shu Ito;Lima;Yape o Plin;
77866;SO45009;03/06/2025;10/06/2025;07/06/2025;2;22505 - 51512463;IN;Julie;Shen;Pamela Ansman-Wolfe;Piura;Yape o Plin;
77867;SO22003;02/10/2025;12/10/2025;08/10/2025;3;20151 - 20959866351;IN;Jamie;Guo;Ranjit Varkey Chudukatil;La Libertad;Debito/Credito;
77868;SO79822;19/07/2025;01/08/2025;26/07/2025;5;27369 - 86266699;IN;Pamela;Raman;Shu Ito;La Libertad;Yape o Plin;
77869;SO89698;07/12/2025;20/12/2025;14/12/2025;1;27281 - 40386661;IN;Jenny;Nath;Jillian Carson;Ica;Debito/Credito;
77870;SO94530;16/07/2025;24/07/2025;21/07/2025;3;18480 - 4018944;IN;Heidi;Suri;Shu Ito;Arequipa;Debito/Credito;
77871;SO92949;04/03/2025;16/03/2025;10/03/2025;1;24229 - 98331604;IN;Pedro;Kapoor;Jillian Carson;Junín;Debito/Credito;
77872;SO36135;16/07/2025;25/07/2025;20/07/2025;3;20552 - 4955578;IN;Heather;Liang;David Campbell;Piura;Debito/Credito;
77873;SO75389;02/11/2025;12/11/2025;09/11/2025;4;28787 - 50878749;IN;Gabrielle;Wood;Pamela Ansman-Wolfe;Piura;Yape o Plin;
77874;SO97328;17/02/2025;26/02/2025;22/02/2025;2;27031 - 10315985074;IN;Jessica;Garcia;Jae Pak;Junín;Debito/Credito;
77875;SO79392;02/07/2025;09/07/2025;06/07/2025;2;21271 - 67948782;IN;Thomas;Wang;Pamela Ansman-Wolfe;Lima;Debito/Credito;
77876;SO25854;25/04/2025;05/05/2025;28/04/2025;3;12782 - 19349134;IN;Elizabeth;Long;Garrett Vargas;Lima;Debito/Credito;
77877;SO98887;09/04/2025;19/04/2025;16/04/2025;5;28141 - 77036777;IN;Joseph;Robinson;Tete Mensa-Annan;Cajamarca;Yape o Plin;
77878;SO94813;28/04/2025;10/05/2025;03/05/2025;1;11521 - 51213044;IN;Ariana;Peterson;Michael Blythe;Cusco;Yape o Plin;
77879;SO43305;22/01/2025;29/01/2025;26/01/2025;5;23047 - 52972546;IN;Valerie;Xu;Amy Alberts;Arequipa;Yape o Plin;
77880;SO19269;10/06/2025;23/06/2025;17/06/2025;1;19949 - 72500480;IN;Niñia;Anand;Tsvi Reiter;Cusco;Yape o Plin;
77881;SO31855;10/03/2025;22/03/2025;16/03/2025;4;16739 - 37297221;IN;Cory;Weber;Tete Mensa-Annan;La Libertad;Yape o Plin;
77882;SO88349;15/01/2025;26/01/2025;20/01/2025;3;27962 - 10924072032;IN;Rebekah;Martin;Michael Blythe;Arequipa;Debito/Credito;
77883;SO34684;16/04/2025;22/04/2025;19/04/2025;4;25202 - 10495761247;IN;Jonathan;King;Stephen Jiang;Arequipa;Yape o Plin;
77884;SO40229;01/07/2025;09/07/2025;05/07/2025;3;15351 - 10862168752;IN;Steve;Lu;Tsvi Reiter;Arequipa;Yape o Plin;
77885;SO38526;09/11/2025;23/11/2025;16/11/2025;1;17202 - 76297017;IN;Deanna;Martinez;Ranjit Varkey Chudukatil;La Libertad;Debito/Credito;
77886;SO43063;23/08/2025;01/09/2025;29/08/2025;4;21911 - 10629404637;IN;Joan;Ross;Ranjit Varkey Chudukatil;Cajamarca;Debito/Credito;
77887;SO82226;24/11/2025;07/12/2025;30/11/2025;3;18341 - 92877843;IN;Russell;Goel;Jillian Carson;Cusco;Yape o Plin;
77888;SO35903;03/11/2025;13/11/2025;08/11/2025;2;12534 - 62297081;IN;Katie;Shan;Tsvi Reiter;Cajamarca;Debito/Credito;
77889;SO86615;30/07/2025;10/08/2025;05/08/2025;4;17461 - 10571260823;IN;Sara;Allen;David Campbell;Piura;Debito/Credito;
77890;SO22180;05/09/2025;14/09/2025;11/09/2025;2;21170 - 9611358;IN;Edwin;Sun;Linda Mitchell;Arequipa;Yape o Plin;
